% Model,Simulation_for_Phase_Linear.mph
% Version,COMSOL 6.1.0.357
% Date,"Mar 1 2024, 09:52"
% Dimension,3
% Nodes,7189
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
-4.5000000000000003E-7,-4.2226342014171416E-7,-1.4577929155313352E-6,3011.6927255034816
-4.5000000000000003E-7,-3.7610881512461013E-7,-1.4577929155313352E-6,2971.7092517977617
-4.5000000000000003E-7,-4.0110881512461015E-7,-1.4577929155313352E-6,2993.3317109270556
-4.5000000000000003E-7,-4.261088151246102E-7,-1.4577929155313352E-6,3014.9541700563495
-4.5000000000000003E-7,-3.511088151246102E-7,-1.4577929155313352E-6,3144.2550472564885
-4.474217778428494E-7,-3.484679574123432E-7,-1.4577929155313352E-6,3110.1225563968205
-4.5000000000000003E-7,-3.481719677615787E-7,-1.4577929155313352E-6,3176.965843806677
-3.960295135180882E-7,-3.320092396832688E-7,-1.4577929155313352E-6,2984.1372011961084
-3.939419323642891E-7,-3.1414254477805185E-7,-1.4577929155313352E-6,2979.1547241511935
-3.985038090210928E-7,-3.5318565372450477E-7,-1.4577929155313352E-6,2990.1222128258587
-3.964162278672936E-7,-3.3531895881928785E-7,-1.4577929155313352E-6,2985.0502603587524
-3.988358303871972E-7,-3.339699385936106E-7,-1.4577929155313352E-6,2985.0770813583476
-4.1398503346067676E-7,-3.445542836067056E-7,-1.4577929155313352E-6,2991.9009024667603
-4.118974523068776E-7,-3.266875887014886E-7,-1.4577929155313352E-6,2986.504237186111
-4.009781045240972E-7,-3.7436206776574066E-7,-1.4577929155313352E-6,3064.911385497212
-3.988905233702981E-7,-3.564953728605239E-7,-1.4577929155313352E-6,2991.0518468793034
-4.013101258902018E-7,-3.551463526348466E-7,-1.4577929155313352E-6,2991.1388193628973
-4.164593289636813E-7,-3.657306976479416E-7,-1.4577929155313352E-6,3068.1329235501707
-4.1437174780988214E-7,-3.4786400274272466E-7,-1.4577929155313352E-6,2992.8906880042036
