% Model,Meta_Atom1_Loss_Less.mph
% Version,COMSOL 6.1.0.357
% Date,"Mar 7 2024, 17:51"
% Dimension,3
% Nodes,16788
% Expressions,1
% Description,Slice
% X,Y,Z,imag(ewfd2.Ey)
-8.289656680325331E-8,-1.831619388226899E-7,-5.775000000000002E-7,-511877.1534091154
-7.494031835500921E-8,-1.7766544679560248E-7,-5.775000000000002E-7,-453443.4361162421
-7.49506418433104E-8,-1.7747832371158248E-7,-5.775000000000002E-7,-454578.12493047625
-7.57314934009097E-8,-1.662523204492257E-7,-5.775000000000003E-7,-525020.575125487
-7.482177047230284E-8,-1.7738929425657354E-7,-5.775000000000002E-7,-453886.8618286411
-7.523391029178627E-8,-1.7234381257174764E-7,-5.775000000000002E-7,-486269.27757857915
-7.480675037166057E-8,-1.775731727344887E-7,-5.775000000000002E-7,-452967.46959067765
-9.382678668300322E-8,-1.5634630307195085E-7,-5.775000000000002E-7,-772630.0441801309
-8.88319049162036E-8,-1.5056277128860198E-7,-5.775000000000002E-7,-752759.249252975
-8.825308623173737E-8,-1.515806015270935E-7,-5.775000000000002E-7,-743506.2568903844
-8.420135544047379E-8,-1.5870541319653415E-7,-5.775000000000002E-7,-673531.1584808554
-8.354431801486394E-8,-1.5986078806184802E-7,-5.775000000000002E-7,-661632.2035029666
-7.203398311898608E-8,-1.5571787860931294E-7,-5.775000000000002E-7,-514205.780201726
-9.014615433349211E-8,-1.3962820633565305E-7,-5.775000000000002E-7,-800634.6725200802
-8.979402234649095E-8,-1.3088327185025424E-7,-5.775000000000002E-7,-760127.5741148147
-9.025286099621974E-8,-1.422781864827437E-7,-5.775000000000002E-7,-798986.1987785604
-8.120647594060188E-8,-1.3625485225398875E-7,-5.775000000000002E-7,-692387.4146398031
-8.131318260332949E-8,-1.3890483240107938E-7,-5.775000000000002E-7,-698166.0300733015
-7.86041891509384E-8,-1.378826038914841E-7,-5.775000000000002E-7,-664992.674924925
-8.785498323289844E-8,-1.5085346438343064E-7,-5.775000000000002E-7,-742713.2942745617
-8.700017676000643E-8,-1.5110782084140567E-7,-5.775000000000002E-7,-732545.5213423346
-7.9907593322768E-8,-1.532182919927119E-7,-5.775000000000002E-7,-626350.3535090343
